High_Requirements,Low_Requirements,Instruction
"The gist functionality of WARC Tools, specifically the WARC writer/reader, shall beryllium implemented as a comprehensive, standalone, general purpose software subroutine_library - libwarc.","The encipher and certification of libwarc shall be licensed to the community practice an IIPC approve license, such as Apache 2.0 or BSD licence","Definition: In this task, license Libwarc encryption and certification under an IIPC-approved license.
Emphasis & Caution: Use Apache 2.0 or BSD only.
Things to Avoid: Do not use non-approved licenses."
Associate_in_Nursing interface implementation shall be progress_to for Java to allow the subroutine_library to be used natively by Java programmers want no noesis of the internal implementation of libwarc or C.,"Libwarc and the bindings to information_technology functionality shall enable the use of libwarc's iterators described in sr 16-20 to be put-upon within various active languages and in java v1.4 and earlier, using metaphor and paradigm intimate to those languages.","Definition: In this task, enable Libwarc iterators to work in dynamic languages and Java 1.4 or earlier using native paradigms.
Emphasis & Caution: Follow language-specific metaphors.
Things to Avoid: Do not use incompatible iteration models."
"network server plug-ins shall conform to the Apache 'mod' API and shall operate correctly with both Apache and Lighttp servers and shall be compatible with conquer network sever programming standards, such group_A WSGI In Python and the Servlet API In Java.","To guarantee codification portability on older computing_device architectures, Libwarc shall be compatible with any compiler conforming to the ANSI-C standard C89 revision.","Definition: In this task, ensure Libwarc is compatible with ANSI-C C89 compliant compilers.
Emphasis & Caution: Use only C89 features.
Things to Avoid: Do not use newer C standards."
The code and documentation shall be licensed utilize AN open source license.,amp command line tool shall be apply utilize libwarc to check the consistency of WARC-records and their conformance to the WARC ISO standard.,"Definition: In this task, use a Libwarc-based command-line tool to validate WARC records against the ISO standard.
Emphasis & Caution: Strictly enforce ISO compliance.
Things to Avoid: Do not bypass validation rules."
"Web server plug-ins shall conform to the Apache 'mod' API and shall manoeuvre right with both Apache and Lighttp servers and shall equal compatible with allow vane sever programming standards, such every_bit WSGI in Python and the Servlet API in Java.","Python hand shall be follow_up incorporating libwarc, and making all of the functionality of libwarc and API available IN Python.","Definition: In this task, implement Python scripts that expose all Libwarc functionality and APIs.
Emphasis & Caution: Ensure full feature coverage in Python.
Things to Avoid: Do not leave functions unexposed."
An interface implementation May be take_a_leak for python to allow the library to be used natively away python programmers requiring no knowledge of the internal implementation of libwarc or C.,"Libwarc shall provide interface to draught wrappers to allow moral_force language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, provide SWIG interfaces to enable dynamic language bindings for Libwarc.
Emphasis & Caution: Support multiple languages.
Things to Avoid: Do not hardcode language-specific logic."
"Utility and application level functionality of WARC peter shall equal made available to end users atomic_number_33 command product_line tools, extensions to existing tools, and mere web application for accessing WARC content.",A set of command cable tools incorporating libwarc shall execute migration of "wget" archives to WARC-records.,"Definition: In this task, create command-line tools using Libwarc to migrate wget archives to WARC records.
Emphasis & Caution: Preserve original archive content.
Things to Avoid: Do not alter source data."
"and and application level functionality of WARC Tools Utility be as available to end users made command line tools, extensions to existing tools, shall simple web applications for accessing WARC content.",Libwarc C and implemented in shall shall be conform to ANSI-C standard C99 revision.,"Definition: In this task, implement Libwarc in C conforming to the ANSI-C C99 standard.
Emphasis & Caution: Ensure full C99 compliance.
Things to Avoid: Do not use non-C99 extensions."
An interface used shall be made for Java to allow the library to of programmers natively by Java implementation requiring no knowledge of the internal implementation be libwarc or C.,An independent review implementation of libwarc may be implemented subject to Java of deliverables satisfying 61 SRS,"Definition: In this task, implement an independently reviewed Java version of Libwarc based on SRS 61 deliverables.
Emphasis & Caution: Follow SRS 61 strictly.
Things to Avoid: Do not diverge from reviewed requirements."
"The of functionality the library shall be exposed in such a of as to fit the metaphors and paradigms way the specific implementation Python). (C, Java, languages","The documentation 2.0 code of libwarc shall be licensed to the community license, an IIPC approved using such as Apache and or BSD licence","Definition: In this task, license Libwarc documentation and code under an IIPC-approved community license.
Emphasis & Caution: Use Apache or BSD licenses only.
Things to Avoid: Do not apply non-approved licenses."
Library functionality dynamic libraries APIs and software language bindings to be made available as shall have for developers.,Libwarc and be shall with a manual scripts build shipped,"Definition: In this task, ship Libwarc with a manual and build scripts.
Emphasis & Caution: Build scripts must be usable.
Things to Avoid: Do not ship without documentation or scripts."
"The functionality in the library shall exposed way of such a be as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).",the Python interface to using shall wrapper implemented libwarc A SWIG be,"Definition: In this task, implement the Python interface to Libwarc using SWIG wrappers.
Emphasis & Caution: SWIG must be used for binding.
Things to Avoid: Do not use alternative binding methods."
"The Windows. shall be Mac the to following platforms: Linux, FreeBSD, ported OS X 10.5 and deliverables","system shall Unix and run under Solaris, Libwarc MingW or other compile compliant AIX, and may compile and run under Windows XP.","Definition: In this task, ensure Libwarc can compile and run on Solaris, AIX, MinGW, other UNIX systems, and optionally Windows XP.
Emphasis & Caution: Maintain cross-platform compatibility.
Things to Avoid: Do not rely on OS-specific features."
Library libraries shall have as and be language bindings to dynamic made available APIs software functionality for developers.,"Python scripts shall Python. implemented incorporating libwarc, and making all of the libwarc of API and functionality available in be","Definition: In this task, implement Python scripts exposing all Libwarc APIs and functionality.
Emphasis & Caution: Full functionality must be available in Python.
Things to Avoid: Do not omit any API features."
"The functionality of the library the be exposed in such a way as to fit shall metaphors and paradigms (C, the specific implementation languages of Java, Python).",party implemented third for Patches projects shall be the and distributed to contributed appropriate community,"Definition: In this task, contribute and distribute patches for third-party projects to their communities.
Emphasis & Caution: Follow community contribution practices.
Things to Avoid: Do not keep patches private."
The WARC Tools implemented shall be as library C a,"To ensure ANSI-C shall on revision. computer architectures, Libwarc portability be compatible with any compiler conforming to the code standard C89 older","Definition: In this task, ensure Libwarc is compatible with ANSI-C C89 compliant compilers.
Emphasis & Caution: Target older architectures.
Things to Avoid: Do not use newer C standards."
"Utility and application level functionality of WARC Tools shall be WARC available to end for extensions command line tools, as to existing tools, and simple web applications users accessing made content.",Libwarc shall be implemented to v0.17. WARC,"Definition: In this task, implement Libwarc compliant with WARC version 0.17.
Emphasis & Caution: Follow the v0.17 specification strictly.
Things to Avoid: Do not deviate from the standard."
"Utility and application level functionality of WARC Tools shall be made to end users command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",Libwarc shall with a manual and build scripts,"Definition: In this task, provide Libwarc with a manual and build scripts.
Emphasis & Caution: Documentation must be clear.
Things to Avoid: Do not provide incomplete guides."
Communication and support shall be provided to the open source community. This support must be provided for at least term of the project.,Communication and support shall be provided to the open source community. This support must be provided least term of the project.,"Definition: In this task, provide communication and support to the open-source community for the full project duration.
Emphasis & Caution: Support must last until project end.
Things to Avoid: Do not stop support early."
"WARC Tools shall be highly portable, running on a range of platforms and XP as a together with man pages, build and guides, developer guides, etc.",Libwarc shall be shipped with a developer and useful examples.,"Definition: In this task, provide Libwarc with developer-oriented and practical example code.
Emphasis & Caution: Examples must be useful and runnable.
Things to Avoid: Do not include placeholder or non-working examples."
WARC v0.17 shall be the baseline version of the WARC standard used in this project.,shall be shipped with a manual and build scripts,"Definition: In this task, ship Libwarc with a complete manual and build scripts.
Emphasis & Caution: Documentation and scripts must be sufficient to build the project.
Things to Avoid: Do not omit required build steps or dependencies."
"shall be highly portable, running on a range of Linux/Unix platforms and XP as minimum, together with pages, and installation guides, developer guides,","ensure code portability on computer architectures, Libwarc shall be compatible with any compiler to the ANSI-C standard C89 revision.","Definition: In this task, ensure Libwarc is portable by making it compatible with any ANSI C89 compiler.
Emphasis & Caution: Strictly comply with the C89 standard.
Things to Avoid: Do not use non-C89 features or compiler-specific extensions."
"The functionality of the library shall be exposed in such way to fit the metaphors paradigms of the specific implementation languages Java, Python).","Python scripts shall be implemented libwarc, and making all of the functionality of and API available in Python.","Definition: In this task, implement Python bindings for Libwarc exposing all functionality and APIs.
Emphasis & Caution: All core features must be accessible from Python.
Things to Avoid: Do not leave APIs partially implemented or inaccessible."
WARC v0.17 shall be the baseline version of the WARC standard used in this project.,Communication and support shall be provided to the open source community. This support must be provided for at least term the project.,"Definition: In this task, provide communication and support to the open source community for the full project term.
Emphasis & Caution: Support must last for the entire project duration.
Things to Avoid: Do not abandon or ignore community requests during the term."
"WARC Tools shall be portable, running on a of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.","Libwarc shall be shipped with installation guides for Fedora, Debian, FreeBSD, Mac OS X 10.5 and Windows XP.","Definition: In this task, supply installation guides for Fedora, Debian, FreeBSD, Mac OS X 10.5, and Windows XP.
Emphasis & Caution: Instructions must be OS-specific and clear.
Things to Avoid: Do not combine or generalize steps across different systems."
"The C library will be developed in such a way as to allow it to be used with Simplified Wrapper and Interface Generator, or SWIG, (www.swig.org) in order to wrap the C code and it be called natively in a wide variety of languages.","Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings Ruby, Perl, Lua ...)","Definition: In this task, provide interfaces for SWIG wrappers to enable dynamic language bindings.
Emphasis & Caution: Ensure compatibility with multiple languages (e.g., Ruby, Perl, Lua).
Things to Avoid: Do not hardcode bindings for only one language."
"library and each tool or extension shall be documented for and end users, using man and other common forms.",Libwarc implemented to WARC v0.17.,"Definition: In this task, implement Libwarc according to the WARC v0.17 specification.
Emphasis & Caution: Full compliance with WARC v0.17 is required.
Things to Avoid: Do not deviate from or partially implement the specification."
